,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,temperature,wind_speed_max,sunshine_radiation,precipitation,snow_height,year,month
210,2005-10-16,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,9.0,3,RS2,P0,S0,2005,10
211,2005-10-17,959.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,8.4,3,RS2,P0,S0,2005,10
212,2005-10-18,925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,8.2,3,RS2,P0,S0,2005,10
213,2005-10-19,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,7.7,2,RS1,P1,S0,2005,10
214,2005-10-20,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,11.7,3,RS1,P0,S0,2005,10
215,2005-10-21,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,11.9,3,RS0,P2,S0,2005,10
216,2005-10-22,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,11.9,3,RS0,P1,S0,2005,10
217,2005-10-23,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,10.9,3,RS0,P1,S0,2005,10
218,2005-10-24,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,11.4,3,RS0,P2,S0,2005,10
219,2005-10-25,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,13.5,4,RS0,P1,S0,2005,10
220,2005-10-26,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,13.4,4,RS1,P0,S0,2005,10
221,2005-10-27,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,14.8,2,RS1,P0,S0,2005,10
222,2005-10-28,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,16.3,3,RS2,P0,S0,2005,10
223,2005-10-29,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,15.4,3,RS2,P0,S0,2005,10
224,2005-10-30,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,15.4,2,RS2,P0,S0,2005,10
225,2005-10-31,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,15.4,3,RS2,P0,S0,2005,10
226,2005-11-01,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,P1,13.2,3,RS1,P0,S0,2005,11
227,2005-11-02,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,11.0,3,RS0,P1,S0,2005,11
228,2005-11-03,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,15.5,3,RS1,P0,S0,2005,11
229,2005-11-04,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,13.4,3,RS0,P0,S0,2005,11
230,2005-11-05,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,8.8,3,RS1,P0,S0,2005,11
231,2005-11-06,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,10.3,3,RS2,P0,S0,2005,11
232,2005-11-07,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,9.4,3,RS0,P1,S0,2005,11
233,2005-11-08,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,10.7,3,RS2,P0,S0,2005,11
234,2005-11-09,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,11.2,3,RS1,P0,S0,2005,11
235,2005-11-10,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,8.5,3,RS1,P0,S0,2005,11
236,2005-11-11,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,10.7,3,RS0,P0,S0,2005,11
237,2005-11-12,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,8.7,3,RS0,P0,S0,2005,11
238,2005-11-13,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,7.9,2,RS0,P0,S0,2005,11
239,2005-11-14,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.8,3,RS1,P0,S0,2005,11
240,2005-11-15,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,6.0,3,RS0,P1,S0,2005,11
241,2005-11-16,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.9,3,RS0,P0,S0,2005,11
242,2005-11-17,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.2,3,RS0,P1,S0,2005,11
243,2005-11-18,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.6,2,RS1,P0,S0,2005,11
244,2005-11-19,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.1,2,RS1,P0,S0,2005,11
245,2005-11-20,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.8,3,RS0,P1,S0,2005,11
246,2005-11-21,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.1,3,RS1,P0,S0,2005,11
247,2005-11-22,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.2,1,RS0,P0,S0,2005,11
248,2005-11-23,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.6,1,RS0,P0,S0,2005,11
249,2005-11-24,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.9,3,RS0,P2,S0,2005,11
250,2005-11-25,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.4,5,RS0,P2,S0,2005,11
251,2005-11-26,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,3,RS0,P1,S1,2005,11
252,2005-11-27,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.6,2,RS0,P0,S1,2005,11
253,2005-11-28,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.3,2,RS0,P0,S1,2005,11
254,2005-11-29,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.6,3,RS0,P0,S1,2005,11
255,2005-11-30,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.8,3,RS0,P0,S1,2005,11
256,2005-12-01,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.9,3,RS1,P0,S1,2005,12
257,2005-12-02,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.7,3,RS1,P0,S1,2005,12
258,2005-12-03,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.4,3,RS1,P0,S0,2005,12
259,2005-12-04,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,6.4,3,RS0,P0,S0,2005,12
260,2005-12-05,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,6.3,3,RS0,P0,S0,2005,12
261,2005-12-06,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.7,2,RS0,P0,S0,2005,12
262,2005-12-07,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.6,3,RS0,P1,S0,2005,12
263,2005-12-08,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.4,3,RS0,P0,S0,2005,12
264,2005-12-09,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.2,2,RS0,P0,S0,2005,12
265,2005-12-10,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.1,2,RS0,P0,S0,2005,12
266,2005-12-11,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.4,3,RS0,P0,S0,2005,12
267,2005-12-12,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.7,5,RS3,P0,S0,2005,12
268,2005-12-13,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.4,2,RS0,P0,S0,2005,12
269,2005-12-14,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.6,2,RS0,P0,S0,2005,12
270,2005-12-15,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,6.1,4,RS0,P2,S0,2005,12
271,2005-12-16,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.3,4,RS0,P2,S0,2005,12
272,2005-12-17,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.8,3,RS0,P1,S1,2005,12
273,2005-12-18,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.5,3,RS1,P0,S1,2005,12
274,2005-12-19,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.8,3,RS0,P1,S1,2005,12
275,2005-12-20,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.4,3,RS0,P0,S0,2005,12
276,2005-12-21,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.0,3,RS0,P0,S0,2005,12
277,2005-12-22,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.8,3,RS0,P0,S0,2005,12
278,2005-12-23,739.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,6.6,3,RS0,P0,S0,2005,12
279,2005-12-24,320.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,6.5,3,RS0,P0,S0,2005,12
3115,2005-12-25,,,,,,,,,,,3.5,2,RS1,P0,S0,2005,12
280,2005-12-26,668.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P1,-0.1,2,RS0,P0,S0,2005,12
281,2005-12-27,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,-2.0,3,RS0,P0,S1,2005,12
282,2005-12-28,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,-2.6,3,RS0,P0,S1,2005,12
283,2005-12-29,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,-2.3,3,RS0,P0,S1,2005,12
284,2005-12-30,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,-1.7,3,RS1,P1,S1,2005,12
285,2005-12-31,617.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,2.7,4,RS0,P1,S1,2005,12
286,2006-01-01,524.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P1,4.0,3,RS0,P0,S0,2006,1
287,2006-01-02,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,1.3,2,RS0,P0,S0,2006,1
288,2006-01-03,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,-0.1,2,RS0,P0,S0,2006,1
289,2006-01-04,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,0.0,3,RS0,P0,S0,2006,1
290,2006-01-05,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,0.2,3,RS0,P0,S0,2006,1
291,2006-01-06,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,0.1,3,RS0,P0,S0,2006,1
292,2006-01-07,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.1,3,RS0,P0,S0,2006,1
293,2006-01-08,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.3,2,RS0,P0,S0,2006,1
294,2006-01-09,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-3.2,2,RS1,P0,S0,2006,1
295,2006-01-10,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.5,3,RS1,P0,S0,2006,1
296,2006-01-11,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.4,3,RS0,P1,S0,2006,1
297,2006-01-12,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.9,2,RS1,P0,S0,2006,1
298,2006-01-13,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.4,2,RS1,P0,S0,2006,1
299,2006-01-14,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.4,2,RS1,P0,S0,2006,1
300,2006-01-15,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-2.9,2,RS1,P0,S0,2006,1
301,2006-01-16,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.2,3,RS1,P0,S0,2006,1
302,2006-01-17,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.3,3,RS0,P1,S0,2006,1
303,2006-01-18,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.9,3,RS1,P1,S0,2006,1
304,2006-01-19,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.4,3,RS0,P0,S0,2006,1
305,2006-01-20,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,6.3,4,RS0,P2,S0,2006,1
306,2006-01-21,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.9,4,RS0,P1,S0,2006,1
307,2006-01-22,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-3.3,3,RS0,P0,S0,2006,1
308,2006-01-23,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-5.9,2,RS2,P0,S0,2006,1
309,2006-01-24,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-4.4,2,RS1,P0,S0,2006,1
310,2006-01-25,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.6,3,RS0,P1,S0,2006,1
311,2006-01-26,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-3.0,3,RS1,P0,S1,2006,1
312,2006-01-27,1284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,-7.8,2,RS1,P0,S1,2006,1
313,2006-01-28,1725.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,-7.7,3,RS2,P0,S1,2006,1
314,2006-01-29,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-5.5,2,RS2,P0,S1,2006,1
315,2006-01-30,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,0.8,2,RS0,P0,S1,2006,1
316,2006-01-31,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,0.0,2,RS0,P0,S1,2006,1
317,2006-02-01,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-4.1,2,RS1,P0,S0,2006,2
318,2006-02-02,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-5.5,2,RS0,P0,S0,2006,2
319,2006-02-03,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.9,2,RS0,P0,S0,2006,2
320,2006-02-04,1623.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,0.0,3,RS0,P0,S0,2006,2
321,2006-02-05,2069.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,-1.7,2,RS0,P0,S0,2006,2
322,2006-02-06,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.5,3,RS0,P1,S1,2006,2
323,2006-02-07,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.5,3,RS0,P2,S0,2006,2
324,2006-02-08,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.9,4,RS0,P1,S0,2006,2
325,2006-02-09,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.3,4,RS0,P1,S1,2006,2
326,2006-02-10,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.3,3,RS0,P0,S0,2006,2
327,2006-02-11,1590.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,0.6,2,RS0,P0,S0,2006,2
328,2006-02-12,1876.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,1.8,3,RS1,P0,S0,2006,2
329,2006-02-13,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.5,3,RS2,P0,S0,2006,2
330,2006-02-14,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.3,3,RS0,P0,S0,2006,2
331,2006-02-15,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.0,4,RS0,P1,S0,2006,2
332,2006-02-16,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.9,3,RS0,P1,S0,2006,2
333,2006-02-17,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.7,3,RS0,P1,S0,2006,2
334,2006-02-18,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.6,3,RS1,P0,S0,2006,2
335,2006-02-19,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.6,3,RS1,P0,S0,2006,2
336,2006-02-20,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,2.4,3,RS0,P1,S0,2006,2
337,2006-02-21,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.5,3,RS0,P1,S0,2006,2
338,2006-02-22,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.4,3,RS0,P0,S0,2006,2
339,2006-02-23,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.7,2,RS1,P0,S0,2006,2
340,2006-02-24,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.3,3,RS2,P0,S0,2006,2
341,2006-02-25,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.9,3,RS1,P0,S0,2006,2
342,2006-02-26,1604.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,-0.4,3,RS0,P0,S0,2006,2
343,2006-02-27,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.3,2,RS1,P0,S0,2006,2
344,2006-02-28,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.5,3,RS0,P1,S0,2006,2
345,2006-03-01,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.4,4,RS0,P2,S1,2006,3
346,2006-03-02,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.4,3,RS1,P1,S1,2006,3
347,2006-03-03,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.1,2,RS0,P0,S1,2006,3
348,2006-03-04,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.7,3,RS1,P0,S1,2006,3
349,2006-03-05,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.1,4,RS1,P1,S1,2006,3
350,2006-03-06,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.1,3,RS1,P1,S1,2006,3
351,2006-03-07,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,2,RS1,P0,S1,2006,3
352,2006-03-08,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.2,3,RS0,P2,S0,2006,3
353,2006-03-09,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.5,2,RS0,P1,S0,2006,3
354,2006-03-10,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,4.3,3,RS0,P1,S0,2006,3
355,2006-03-11,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.8,3,RS0,P0,S0,2006,3
356,2006-03-12,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-3.9,2,RS2,P0,S1,2006,3
357,2006-03-13,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-3.5,3,RS2,P0,S0,2006,3
358,2006-03-14,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-2.2,3,RS2,P0,S0,2006,3
359,2006-03-15,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-1.1,3,RS2,P0,S0,2006,3
360,2006-03-16,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.4,3,RS0,P0,S0,2006,3
361,2006-03-17,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.2,3,RS0,P0,S0,2006,3
362,2006-03-18,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,-0.7,2,RS0,P0,S0,2006,3
363,2006-03-19,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.9,2,RS0,P0,S0,2006,3
364,2006-03-20,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,3.9,3,RS1,P0,S0,2006,3
365,2006-03-21,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.5,3,RS2,P0,S0,2006,3
366,2006-03-22,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.4,2,RS1,P0,S0,2006,3
367,2006-03-23,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.4,3,RS3,P0,S0,2006,3
368,2006-03-24,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.1,3,RS1,P2,S0,2006,3
369,2006-03-25,1997.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,9.6,3,RS0,P2,S0,2006,3
370,2006-03-26,2293.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,13.4,4,RS1,P0,S0,2006,3
371,2006-03-27,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,13.8,4,RS1,P1,S0,2006,3
372,2006-03-28,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,10.8,4,RS1,P0,S0,2006,3
373,2006-03-29,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,7.5,3,RS0,P0,S0,2006,3
374,2006-03-30,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,10.4,3,RS0,P1,S0,2006,3
375,2006-03-31,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,11.2,4,RS0,P1,S0,2006,3
376,2006-04-01,1374.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P1,10.0,3,RS1,P1,S0,2006,4
377,2006-04-02,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,9.2,4,RS1,P1,S0,2006,4
378,2006-04-03,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,6.8,4,RS0,P0,S0,2006,4
379,2006-04-04,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,4.5,4,RS1,P1,S0,2006,4
380,2006-04-05,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,3.1,3,RS2,P0,S0,2006,4
381,2006-04-06,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,6.2,3,RS2,P0,S0,2006,4
382,2006-04-07,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,7.1,3,RS1,P0,S0,2006,4
383,2006-04-08,1274.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,P1,6.6,4,RS1,P1,S0,2006,4
384,2006-04-09,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P1,6.0,3,RS2,P0,S0,2006,4
385,2006-04-10,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,5.1,3,RS1,P0,S0,2006,4
386,2006-04-11,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,4.2,3,RS1,P1,S0,2006,4
387,2006-04-12,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,6.1,3,RS1,P1,S0,2006,4
388,2006-04-13,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,7.6,3,RS0,P2,S0,2006,4
389,2006-04-14,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P1,8.5,4,RS1,P0,S0,2006,4
390,2006-04-15,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,8.5,3,RS1,P1,S0,2006,4
391,2006-04-16,842.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,11.1,3,RS0,P1,S0,2006,4
392,2006-04-17,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P1,10.2,3,RS1,P0,S0,2006,4
393,2006-04-18,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P1,8.9,3,RS1,P0,S0,2006,4
394,2006-04-19,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P1,10.1,3,RS2,P0,S0,2006,4
395,2006-04-20,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P1,12.4,3,RS1,P0,S0,2006,4
396,2006-04-21,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P1,14.1,2,RS1,P1,S0,2006,4
397,2006-04-22,1381.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P1,8.6,3,RS0,P1,S0,2006,4
398,2006-04-23,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,8.9,2,RS0,P0,S0,2006,4
399,2006-04-24,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,11.7,2,RS2,P0,S0,2006,4
400,2006-04-25,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,16.0,2,RS2,P0,S0,2006,4
401,2006-04-26,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,14.3,2,RS1,P0,S0,2006,4
402,2006-04-27,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,12.2,3,RS1,P0,S0,2006,4
403,2006-04-28,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,8.1,3,RS1,P0,S0,2006,4
404,2006-04-29,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.8,3,RS1,P1,S0,2006,4
405,2006-04-30,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,5.8,2,RS2,P0,S0,2006,4
406,2006-05-01,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P1,8.4,3,RS2,P0,S0,2006,5
407,2006-05-02,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,13.1,2,RS2,P0,S0,2006,5
