,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,kursbecken_closed,school_holiday,bank_holiday,temperature,sunshine_radiation,snow_height,year,month,day
1450,2009-03-13,801.0,0.0,0.0,0.0,0.0,0.0,7.6,RS2,S0,2009,3,0
1451,2009-03-14,1289.0,0.0,0.0,0.0,0.0,0.0,8.5,RS0,S0,2009,3,1
1452,2009-03-15,2356.0,0.0,0.0,0.0,0.0,0.0,7.1,RS0,S0,2009,3,2
1453,2009-03-16,657.0,0.0,0.0,0.0,0.0,0.0,6.4,RS0,S0,2009,3,0
1454,2009-03-17,657.0,0.0,0.0,0.0,0.0,0.0,7.4,RS1,S0,2009,3,0
1455,2009-03-18,615.0,0.0,0.0,0.0,0.0,0.0,5.1,RS1,S0,2009,3,0
1456,2009-03-19,622.0,0.0,0.0,0.0,0.0,0.0,5.1,RS1,S0,2009,3,0
1457,2009-03-20,747.0,0.0,0.0,0.0,0.0,0.0,2.9,RS2,S0,2009,3,0
1458,2009-03-21,1458.0,0.0,0.0,0.0,0.0,0.0,4.8,RS2,S0,2009,3,1
1459,2009-03-22,1988.0,0.0,0.0,0.0,0.0,0.0,6.8,RS0,S0,2009,3,2
1460,2009-03-23,780.0,0.0,0.0,0.0,0.0,0.0,6.1,RS0,S0,2009,3,0
1461,2009-03-24,680.0,0.0,0.0,0.0,0.0,0.0,2.8,RS1,S0,2009,3,0
1462,2009-03-25,659.0,0.0,0.0,0.0,0.0,0.0,3.0,RS0,S0,2009,3,0
1463,2009-03-26,636.0,0.0,0.0,0.0,0.0,0.0,5.9,RS0,S0,2009,3,0
1464,2009-03-27,861.0,0.0,0.0,0.0,0.0,0.0,5.9,RS1,S0,2009,3,0
1465,2009-03-28,1166.0,0.0,0.0,0.0,0.0,0.0,5.4,RS0,S0,2009,3,1
1466,2009-03-29,1400.0,0.0,0.0,0.0,0.0,0.0,5.6,RS0,S0,2009,3,2
1467,2009-03-30,1024.0,0.0,0.0,0.0,1.0,0.0,5.1,RS2,S0,2009,3,0
1468,2009-03-31,949.0,0.0,0.0,0.0,1.0,0.0,6.9,RS3,S0,2009,3,0
1469,2009-04-01,887.0,0.0,0.0,0.0,1.0,0.0,9.2,RS2,S0,2009,4,0
1470,2009-04-02,937.0,0.0,0.0,0.0,1.0,0.0,11.3,RS2,S0,2009,4,0
1471,2009-04-03,810.0,0.0,0.0,0.0,1.0,0.0,14.1,RS3,S0,2009,4,0
1472,2009-04-04,859.0,0.0,0.0,0.0,1.0,0.0,11.6,RS0,S0,2009,4,1
1473,2009-04-05,1313.0,0.0,0.0,0.0,1.0,0.0,10.1,RS1,S0,2009,4,2
1474,2009-04-06,1379.0,0.0,0.0,0.0,3.0,0.0,13.2,RS1,S0,2009,4,0
1475,2009-04-07,1303.0,0.0,0.0,0.0,3.0,0.0,15.6,RS2,S0,2009,4,0
1476,2009-04-08,1437.0,0.0,0.0,0.0,3.0,0.0,11.9,RS1,S0,2009,4,0
1477,2009-04-09,1236.0,0.0,0.0,0.0,3.0,0.0,12.7,RS1,S0,2009,4,0
1478,2009-04-10,1172.0,0.0,0.0,0.0,3.0,1.0,16.3,RS2,S0,2009,4,0
1479,2009-04-11,1134.0,0.0,0.0,0.0,3.0,0.0,16.6,RS2,S0,2009,4,1
1480,2009-04-12,585.0,0.0,0.0,0.0,3.0,0.0,15.5,RS2,S0,2009,4,2
1481,2009-04-13,1130.0,0.0,0.0,0.0,3.0,1.0,15.0,RS2,S0,2009,4,0
1482,2009-04-14,1393.0,0.0,0.0,0.0,3.0,0.0,15.0,RS2,S0,2009,4,0
1483,2009-04-15,1499.0,0.0,0.0,0.0,3.0,0.0,16.2,RS3,S0,2009,4,0
1484,2009-04-16,1237.0,0.0,0.0,0.0,2.0,0.0,15.8,RS2,S0,2009,4,0
1485,2009-04-17,1162.0,0.0,0.0,0.0,2.0,0.0,12.7,RS2,S0,2009,4,0
1486,2009-04-18,1578.0,0.0,0.0,0.0,2.0,0.0,10.5,RS2,S0,2009,4,1
1487,2009-04-19,1793.0,0.0,0.0,0.0,0.0,0.0,11.2,RS2,S0,2009,4,2
1488,2009-04-20,523.0,0.0,1.0,1.0,0.0,0.0,12.6,RS3,S0,2009,4,0
1489,2009-04-21,342.0,0.0,1.0,1.0,0.0,0.0,13.1,RS3,S0,2009,4,0
1490,2009-04-22,284.0,0.0,1.0,1.0,0.0,0.0,9.6,RS1,S0,2009,4,0
1491,2009-04-23,279.0,0.0,1.0,1.0,0.0,0.0,10.9,RS1,S0,2009,4,0
1492,2009-04-24,304.0,0.0,1.0,1.0,0.0,0.0,12.9,RS3,S0,2009,4,0
1493,2009-04-25,290.0,0.0,1.0,1.0,0.0,0.0,15.6,RS2,S0,2009,4,1
1494,2009-04-26,364.0,0.0,1.0,1.0,0.0,0.0,16.4,RS2,S0,2009,4,2
1495,2009-04-27,446.0,0.0,1.0,1.0,0.0,0.0,13.4,RS1,S0,2009,4,0
1496,2009-04-28,326.0,0.0,1.0,1.0,0.0,0.0,10.3,RS0,S0,2009,4,0
1497,2009-04-29,322.0,0.0,1.0,1.0,0.0,0.0,9.7,RS0,S0,2009,4,0
1498,2009-04-30,275.0,0.0,1.0,1.0,0.0,0.0,12.8,RS1,S0,2009,4,0
1499,2009-05-01,264.0,0.0,1.0,1.0,0.0,1.0,12.9,RS2,S0,2009,5,0
1500,2009-05-02,355.0,0.0,1.0,1.0,0.0,0.0,14.9,RS2,S0,2009,5,1
1501,2009-05-03,480.0,0.0,1.0,1.0,0.0,0.0,11.9,RS0,S0,2009,5,2
1502,2009-05-04,476.0,0.0,1.0,1.0,0.0,0.0,9.8,RS1,S0,2009,5,0
1503,2009-05-05,243.0,0.0,1.0,1.0,0.0,0.0,10.2,RS0,S0,2009,5,0
1504,2009-05-06,314.0,0.0,1.0,1.0,0.0,0.0,11.5,RS0,S0,2009,5,0
1505,2009-05-07,260.0,0.0,1.0,1.0,0.0,0.0,13.6,RS1,S0,2009,5,0
1506,2009-05-08,240.0,0.0,1.0,1.0,0.0,0.0,13.3,RS1,S0,2009,5,0
1507,2009-05-09,297.0,0.0,1.0,1.0,0.0,0.0,12.4,RS2,S0,2009,5,1
1508,2009-05-10,264.0,0.0,1.0,1.0,0.0,0.0,14.3,RS2,S0,2009,5,2
1509,2009-05-11,444.0,0.0,1.0,1.0,0.0,0.0,12.1,RS1,S0,2009,5,0
1510,2009-05-12,278.0,0.0,1.0,1.0,0.0,0.0,11.7,RS3,S0,2009,5,0
1511,2009-05-13,290.0,0.0,1.0,1.0,0.0,0.0,13.7,RS2,S0,2009,5,0
1512,2009-05-14,265.0,0.0,1.0,1.0,0.0,0.0,14.1,RS1,S0,2009,5,0
1513,2009-05-15,239.0,0.0,1.0,1.0,0.0,0.0,13.6,RS0,S0,2009,5,0
1514,2009-05-16,325.0,0.0,1.0,1.0,0.0,0.0,13.4,RS2,S0,2009,5,1
1515,2009-05-17,510.0,0.0,1.0,1.0,0.0,0.0,13.8,RS1,S0,2009,5,2
1516,2009-05-18,507.0,0.0,1.0,1.0,0.0,0.0,14.9,RS3,S0,2009,5,0
1517,2009-05-19,311.0,0.0,1.0,1.0,0.0,0.0,15.0,RS2,S0,2009,5,0
1518,2009-05-20,340.0,0.0,1.0,1.0,0.0,0.0,16.2,RS2,S0,2009,5,0
1519,2009-05-21,461.0,0.0,1.0,1.0,0.0,1.0,16.0,RS1,S0,2009,5,0
1520,2009-05-22,415.0,0.0,1.0,1.0,1.0,0.0,12.9,RS2,S0,2009,5,0
1521,2009-05-23,436.0,0.0,1.0,1.0,0.0,0.0,15.4,RS2,S0,2009,5,1
1522,2009-05-24,890.0,0.0,1.0,1.0,0.0,0.0,18.3,RS3,S0,2009,5,2
1523,2009-05-25,622.0,0.0,1.0,1.0,0.0,0.0,16.9,RS2,S0,2009,5,0
1524,2009-05-26,391.0,0.0,1.0,1.0,0.0,0.0,18.2,RS1,S0,2009,5,0
1525,2009-05-27,300.0,0.0,1.0,1.0,0.0,0.0,13.1,RS2,S0,2009,5,0
1526,2009-05-28,239.0,0.0,1.0,1.0,0.0,0.0,13.7,RS1,S0,2009,5,0
1527,2009-05-29,313.0,0.0,1.0,1.0,0.0,0.0,14.0,RS3,S0,2009,5,0
1528,2009-05-30,531.0,0.0,1.0,1.0,0.0,0.0,15.2,RS2,S0,2009,5,1
1529,2009-05-31,828.0,0.0,1.0,1.0,0.0,0.0,17.4,RS3,S0,2009,5,2
1530,2009-06-01,1188.0,0.0,1.0,1.0,0.0,1.0,19.3,RS3,S0,2009,6,0
1531,2009-06-02,784.0,0.0,1.0,1.0,3.0,0.0,15.9,RS2,S0,2009,6,0
1532,2009-06-03,260.0,0.0,1.0,1.0,0.0,0.0,11.6,RS1,S0,2009,6,0
1533,2009-06-04,268.0,0.0,1.0,1.0,0.0,0.0,10.2,RS0,S0,2009,6,0
1534,2009-06-05,231.0,0.0,1.0,1.0,0.0,0.0,10.0,RS1,S0,2009,6,0
1535,2009-06-06,382.0,0.0,1.0,1.0,0.0,0.0,9.6,RS1,S0,2009,6,1
1536,2009-06-07,468.0,0.0,1.0,1.0,0.0,0.0,11.5,RS0,S0,2009,6,2
1537,2009-06-08,410.0,0.0,1.0,1.0,0.0,0.0,13.2,RS1,S0,2009,6,0
1538,2009-06-09,306.0,0.0,1.0,1.0,0.0,0.0,15.2,RS1,S0,2009,6,0
1539,2009-06-10,322.0,0.0,1.0,0.0,0.0,0.0,14.9,RS1,S0,2009,6,0
1540,2009-06-11,478.0,0.0,1.0,0.0,0.0,1.0,12.2,RS0,S0,2009,6,0
1541,2009-06-12,379.0,0.0,1.0,0.0,0.0,0.0,12.2,RS2,S0,2009,6,0
1542,2009-06-12,379.0,0.0,1.0,0.0,0.0,0.0,13.766456310679612,RS3,S0,2009,6,0
1543,2009-06-13,529.0,0.0,1.0,0.0,0.0,0.0,13.6,RS3,S0,2009,6,1
1544,2009-06-13,529.0,0.0,1.0,0.0,0.0,0.0,14.09579861111112,RS3,S0,2009,6,1
1545,2009-06-14,560.0,0.0,1.0,0.0,0.0,0.0,15.3,RS1,S0,2009,6,2
1546,2009-06-14,560.0,0.0,1.0,0.0,0.0,0.0,15.738263888888898,RS1,S0,2009,6,2
1547,2009-06-15,435.0,0.0,1.0,0.0,0.0,0.0,15.3,RS0,S0,2009,6,0
1548,2009-06-15,435.0,0.0,1.0,0.0,0.0,0.0,15.605729166666665,RS1,S0,2009,6,0
1550,2009-06-16,288.0,0.0,1.0,0.0,0.0,0.0,13.548402777777767,RS1,S0,2009,6,0
1549,2009-06-16,288.0,0.0,1.0,0.0,0.0,0.0,12.9,RS1,S0,2009,6,0
1551,2009-06-17,377.0,0.0,1.0,0.0,0.0,0.0,15.6,RS2,S0,2009,6,0
1552,2009-06-17,377.0,0.0,1.0,0.0,0.0,0.0,16.333715277777774,RS3,S0,2009,6,0
1553,2009-06-18,328.0,0.0,1.0,0.0,0.0,0.0,17.9,RS1,S0,2009,6,0
1554,2009-06-18,328.0,0.0,1.0,0.0,0.0,0.0,18.106955017301047,RS2,S0,2009,6,0
1555,2009-06-19,285.0,0.0,0.0,0.0,0.0,0.0,15.0,RS2,S0,2009,6,0
1556,2009-06-19,285.0,0.0,0.0,0.0,0.0,0.0,15.398993055555554,RS2,S0,2009,6,0
1557,2009-06-20,377.0,0.0,0.0,0.0,0.0,0.0,12.9,RS1,S0,2009,6,1
1558,2009-06-20,377.0,0.0,0.0,0.0,0.0,0.0,12.631145833333328,RS2,S0,2009,6,1
1560,2009-06-21,539.0,0.0,0.0,0.0,0.0,0.0,12.850798611111115,RS2,S0,2009,6,2
1559,2009-06-21,539.0,0.0,0.0,0.0,0.0,0.0,12.8,RS1,S0,2009,6,2
1562,2009-06-22,330.0,1.0,0.0,0.0,0.0,0.0,14.314062500000002,RS2,S0,2009,6,0
1561,2009-06-22,330.0,1.0,0.0,0.0,0.0,0.0,14.2,RS2,S0,2009,6,0
1563,2009-06-23,496.0,1.0,0.0,0.0,0.0,0.0,17.4,RS3,S0,2009,6,0
1564,2009-06-23,496.0,1.0,0.0,0.0,0.0,0.0,17.241041666666675,RS3,S0,2009,6,0
1566,2009-06-24,623.0,1.0,0.0,0.0,0.0,0.0,18.896840277777788,RS3,S0,2009,6,0
1565,2009-06-24,623.0,1.0,0.0,0.0,0.0,0.0,18.8,RS3,S0,2009,6,0
1567,2009-06-25,861.0,1.0,0.0,0.0,1.0,0.0,18.8,RS2,S0,2009,6,0
1568,2009-06-25,861.0,1.0,0.0,0.0,1.0,0.0,19.01625,RS3,S0,2009,6,0
1570,2009-06-26,639.0,1.0,0.0,0.0,1.0,0.0,19.85201388888889,RS2,S0,2009,6,0
1569,2009-06-26,639.0,1.0,0.0,0.0,1.0,0.0,20.1,RS1,S0,2009,6,0
1571,2009-06-27,687.0,1.0,0.0,0.0,1.0,0.0,19.9,RS0,S0,2009,6,1
1572,2009-06-27,687.0,1.0,0.0,0.0,1.0,0.0,19.801250000000003,RS2,S0,2009,6,1
1573,2009-06-28,2146.0,1.0,0.0,0.0,1.0,0.0,20.1,RS1,S0,2009,6,2
1574,2009-06-28,2146.0,1.0,0.0,0.0,1.0,0.0,20.088888888888867,RS2,S0,2009,6,2
1576,2009-06-29,1546.0,1.0,0.0,0.0,1.0,0.0,21.90588235294117,RS2,S0,2009,6,0
1575,2009-06-29,1546.0,1.0,0.0,0.0,1.0,0.0,22.3,RS2,S0,2009,6,0
1577,2009-06-30,2221.0,1.0,0.0,0.0,1.0,0.0,23.0,RS2,S0,2009,6,0
1578,2009-06-30,2221.0,1.0,0.0,0.0,1.0,0.0,23.74860215053763,RS3,S0,2009,6,0
1579,2009-07-01,2280.0,1.0,0.0,0.0,1.0,0.0,22.7,RS2,S0,2009,7,0
1580,2009-07-01,2280.0,1.0,0.0,0.0,1.0,0.0,33.834098360655716,RS3,S0,2009,7,0
1581,2009-07-02,1954.0,1.0,0.0,0.0,3.0,0.0,23.8,RS3,S0,2009,7,0
1582,2009-07-02,1954.0,1.0,0.0,0.0,3.0,0.0,24.916748971193424,RS3,S0,2009,7,0
1584,2009-07-03,2701.0,1.0,0.0,0.0,3.0,0.0,24.549965277777737,RS2,S0,2009,7,0
1583,2009-07-03,2701.0,1.0,0.0,0.0,3.0,0.0,23.8,RS2,S0,2009,7,0
1585,2009-07-04,1779.0,1.0,0.0,0.0,3.0,0.0,20.9,RS2,S0,2009,7,1
1586,2009-07-04,1779.0,1.0,0.0,0.0,3.0,0.0,21.221215277777773,RS2,S0,2009,7,1
1587,2009-07-05,2707.0,1.0,0.0,0.0,3.0,0.0,21.3,RS3,S0,2009,7,2
1588,2009-07-05,2707.0,1.0,0.0,0.0,3.0,0.0,22.316493055555572,RS3,S0,2009,7,2
1589,2009-07-06,1464.0,1.0,0.0,0.0,3.0,0.0,19.1,RS1,S0,2009,7,0
1590,2009-07-06,1464.0,1.0,0.0,0.0,3.0,0.0,19.147604166666675,RS2,S0,2009,7,0
1591,2009-07-07,1376.0,1.0,0.0,0.0,3.0,0.0,17.2,RS2,S0,2009,7,0
1592,2009-07-07,1376.0,1.0,0.0,0.0,3.0,0.0,17.19538194444445,RS3,S0,2009,7,0
1593,2009-07-08,1568.0,1.0,0.0,0.0,3.0,0.0,15.1,RS0,S0,2009,7,0
1594,2009-07-08,1568.0,1.0,0.0,0.0,3.0,0.0,14.82654618473896,RS1,S0,2009,7,0
1595,2009-07-09,1559.0,1.0,0.0,0.0,3.0,0.0,13.6,RS1,S0,2009,7,0
1596,2009-07-09,1559.0,1.0,0.0,0.0,3.0,0.0,13.258090277777786,RS2,S0,2009,7,0
1597,2009-07-10,1607.0,1.0,0.0,0.0,3.0,0.0,12.5,RS0,S0,2009,7,0
1598,2009-07-10,1607.0,1.0,0.0,0.0,3.0,0.0,12.1645486111111,RS0,S0,2009,7,0
1599,2009-07-11,1684.0,1.0,0.0,0.0,3.0,0.0,13.6,RS1,S0,2009,7,1
1600,2009-07-11,1684.0,1.0,0.0,0.0,3.0,0.0,13.45159722222222,RS1,S0,2009,7,1
1601,2009-07-12,2800.0,1.0,0.0,0.0,3.0,0.0,16.2,RS0,S0,2009,7,2
1602,2009-07-12,2800.0,1.0,0.0,0.0,3.0,0.0,15.908541666666661,RS1,S0,2009,7,2
1603,2009-07-13,1535.0,1.0,0.0,0.0,3.0,0.0,18.2,RS3,S0,2009,7,0
1604,2009-07-13,1535.0,1.0,0.0,0.0,3.0,0.0,18.525868055555534,RS3,S0,2009,7,0
1606,2009-07-14,1979.0,1.0,0.0,0.0,3.0,0.0,20.945138888888923,RS3,S0,2009,7,0
1605,2009-07-14,1979.0,1.0,0.0,0.0,3.0,0.0,20.8,RS2,S0,2009,7,0
1607,2009-07-15,1997.0,1.0,0.0,0.0,3.0,0.0,21.3,RS3,S0,2009,7,0
1608,2009-07-15,1997.0,1.0,0.0,0.0,3.0,0.0,21.716145833333336,RS3,S0,2009,7,0
1610,2009-07-16,2256.0,1.0,0.0,0.0,3.0,0.0,21.63277777777779,RS3,S0,2009,7,0
1609,2009-07-16,2256.0,1.0,0.0,0.0,3.0,0.0,21.1,RS3,S0,2009,7,0
1611,2009-07-17,1591.0,1.0,0.0,0.0,3.0,0.0,20.2,RS1,S0,2009,7,0
1612,2009-07-17,1591.0,1.0,0.0,0.0,3.0,0.0,20.359513888888888,RS1,S0,2009,7,0
1613,2009-07-18,1473.0,1.0,0.0,0.0,3.0,0.0,16.5,RS0,S0,2009,7,1
1614,2009-07-18,1473.0,1.0,0.0,0.0,3.0,0.0,16.40718750000002,RS1,S0,2009,7,1
1616,2009-07-19,2581.0,1.0,0.0,0.0,3.0,0.0,15.133090277777775,RS1,S0,2009,7,2
1615,2009-07-19,2581.0,1.0,0.0,0.0,3.0,0.0,15.2,RS1,S0,2009,7,2
1617,2009-07-20,1640.0,1.0,0.0,0.0,3.0,0.0,16.4,RS1,S0,2009,7,0
1618,2009-07-20,1640.0,1.0,0.0,0.0,3.0,0.0,16.007430555555562,RS2,S0,2009,7,0
1619,2009-07-21,2015.0,1.0,0.0,0.0,3.0,0.0,20.2,RS2,S0,2009,7,0
1620,2009-07-21,2015.0,1.0,0.0,0.0,3.0,0.0,20.08694444444444,RS3,S0,2009,7,0
1621,2009-07-22,2343.0,1.0,0.0,0.0,3.0,0.0,21.5,RS1,S0,2009,7,0
1622,2009-07-22,2343.0,1.0,0.0,0.0,3.0,0.0,21.269094076655065,RS1,S0,2009,7,0
1624,2009-07-23,1926.0,1.0,0.0,0.0,3.0,0.0,18.12597222222222,RS1,S0,2009,7,0
1623,2009-07-23,1926.0,1.0,0.0,0.0,3.0,0.0,17.9,RS0,S0,2009,7,0
1625,2009-07-24,1798.0,1.0,0.0,0.0,3.0,0.0,15.8,RS1,S0,2009,7,0
1626,2009-07-24,1798.0,1.0,0.0,0.0,3.0,0.0,16.055416666666673,RS2,S0,2009,7,0
1627,2009-07-25,2088.0,1.0,0.0,0.0,3.0,0.0,16.0,RS1,S0,2009,7,1
1628,2009-07-25,2088.0,1.0,0.0,0.0,3.0,0.0,16.034305555555562,RS2,S0,2009,7,1
1629,2009-07-26,2183.0,1.0,0.0,0.0,3.0,0.0,17.9,RS2,S0,2009,7,2
1630,2009-07-26,2183.0,1.0,0.0,0.0,3.0,0.0,17.900624999999994,RS2,S0,2009,7,2
1631,2009-07-27,2318.0,1.0,0.0,0.0,3.0,0.0,21.0,RS2,S0,2009,7,0
1632,2009-07-27,2318.0,1.0,0.0,0.0,3.0,0.0,21.005486111111104,RS3,S0,2009,7,0
1633,2009-07-28,1708.0,1.0,0.0,0.0,3.0,0.0,16.8,RS2,S0,2009,7,0
1634,2009-07-28,1708.0,1.0,0.0,0.0,3.0,0.0,17.022743055555555,RS2,S0,2009,7,0
1635,2009-07-29,2129.0,1.0,0.0,0.0,3.0,0.0,20.1,RS1,S0,2009,7,0
1636,2009-07-29,2129.0,1.0,0.0,0.0,3.0,0.0,13.648026315789465,RS0,S0,2009,7,0
1637,2009-07-30,1998.0,1.0,0.0,0.0,3.0,0.0,17.6,RS2,S0,2009,7,0
1638,2009-07-30,1998.0,1.0,0.0,0.0,3.0,0.0,17.561208791208784,RS3,S0,2009,7,0
1639,2009-07-31,1566.0,1.0,0.0,0.0,3.0,0.0,15.9,RS3,S0,2009,7,0
1640,2009-07-31,1566.0,1.0,0.0,0.0,3.0,0.0,16.49982638888888,RS3,S0,2009,7,0
1642,2009-08-01,1691.0,1.0,0.0,0.0,3.0,0.0,19.435694444444433,RS2,S0,2009,8,1
1641,2009-08-01,1691.0,1.0,0.0,0.0,3.0,0.0,18.5,RS1,S0,2009,8,1
1643,2009-08-02,2601.0,1.0,0.0,0.0,3.0,0.0,18.1,RS0,S0,2009,8,2
1644,2009-08-02,2601.0,1.0,0.0,0.0,3.0,0.0,17.99409722222219,RS1,S0,2009,8,2
1646,2009-08-03,1626.0,1.0,0.0,0.0,3.0,0.0,16.256423611111103,RS1,S0,2009,8,0
1645,2009-08-03,1626.0,1.0,0.0,0.0,3.0,0.0,15.8,RS1,S0,2009,8,0
1648,2009-08-04,2184.0,1.0,0.0,0.0,3.0,0.0,18.777638888888887,RS2,S0,2009,8,0
1647,2009-08-04,2184.0,1.0,0.0,0.0,3.0,0.0,17.4,RS2,S0,2009,8,0
1649,2009-08-05,3483.0,1.0,0.0,0.0,3.0,0.0,20.2,RS3,S0,2009,8,0
1650,2009-08-05,3483.0,1.0,0.0,0.0,3.0,0.0,21.726724738675962,RS3,S0,2009,8,0
1652,2009-08-06,2069.0,1.0,0.0,0.0,2.0,0.0,23.593472222222232,RS3,S0,2009,8,0
1651,2009-08-06,2069.0,1.0,0.0,0.0,2.0,0.0,22.5,RS3,S0,2009,8,0
1654,2009-08-07,1971.0,1.0,0.0,0.0,2.0,0.0,24.87788194444445,RS2,S0,2009,8,0
1653,2009-08-07,1971.0,1.0,0.0,0.0,2.0,0.0,23.7,RS2,S0,2009,8,0
1656,2009-08-08,1434.0,1.0,0.0,0.0,2.0,0.0,18.976354166666663,RS0,S0,2009,8,1
1655,2009-08-08,1434.0,1.0,0.0,0.0,2.0,0.0,19.0,RS0,S0,2009,8,1
1657,2009-08-09,2055.0,1.0,0.0,0.0,2.0,0.0,19.3,RS0,S0,2009,8,2
1658,2009-08-09,2055.0,1.0,0.0,0.0,2.0,0.0,19.197465277777773,RS1,S0,2009,8,2
1659,2009-08-10,805.0,1.0,0.0,0.0,2.0,0.0,19.2,RS1,S0,2009,8,0
1660,2009-08-10,805.0,1.0,0.0,0.0,2.0,0.0,19.50072916666666,RS1,S0,2009,8,0
1661,2009-08-11,980.0,1.0,0.0,0.0,2.0,0.0,18.5,RS1,S0,2009,8,0
1662,2009-08-11,980.0,1.0,0.0,0.0,2.0,0.0,18.480625,RS1,S0,2009,8,0
1663,2009-08-12,1171.0,1.0,0.0,0.0,2.0,0.0,17.5,RS0,S0,2009,8,0
1664,2009-08-12,1171.0,1.0,0.0,0.0,2.0,0.0,17.27034843205574,RS1,S0,2009,8,0
1665,2009-08-13,1049.0,1.0,0.0,0.0,2.0,0.0,17.2,RS1,S0,2009,8,0
1666,2009-08-13,1049.0,1.0,0.0,0.0,2.0,0.0,17.127812499999994,RS2,S0,2009,8,0
1667,2009-08-14,997.0,0.0,0.0,0.0,2.0,0.0,16.3,RS2,S0,2009,8,0
1668,2009-08-14,997.0,0.0,0.0,0.0,2.0,0.0,16.918229166666666,RS2,S0,2009,8,0
1669,2009-08-15,1471.0,0.0,0.0,0.0,0.0,0.0,20.9,RS3,S0,2009,8,1
1670,2009-08-15,1471.0,0.0,0.0,0.0,0.0,0.0,20.779270833333328,RS2,S0,2009,8,1
1671,2009-08-16,1852.0,0.0,0.0,0.0,0.0,0.0,20.4,RS2,S0,2009,8,2
1672,2009-08-16,1852.0,0.0,0.0,0.0,0.0,0.0,20.852604166666666,RS2,S0,2009,8,2
1673,2009-08-17,834.0,0.0,0.0,0.0,0.0,0.0,18.5,RS1,S0,2009,8,0
1674,2009-08-17,834.0,0.0,0.0,0.0,0.0,0.0,18.63833333333333,RS2,S0,2009,8,0
1675,2009-08-18,761.0,0.0,0.0,0.0,0.0,0.0,18.0,RS2,S0,2009,8,0
1676,2009-08-18,761.0,0.0,0.0,0.0,0.0,0.0,18.281666666666673,RS2,S0,2009,8,0
1677,2009-08-19,1487.0,0.0,0.0,0.0,0.0,0.0,21.7,RS3,S0,2009,8,0
1678,2009-08-19,1487.0,0.0,0.0,0.0,0.0,0.0,22.78090592334495,RS2,S0,2009,8,0
1680,2009-08-20,2613.0,0.0,0.0,0.0,0.0,0.0,26.062986111111112,RS2,S0,2009,8,0
1679,2009-08-20,2613.0,0.0,0.0,0.0,0.0,0.0,25.3,RS2,S0,2009,8,0
1681,2009-08-21,957.0,0.0,0.0,0.0,0.0,0.0,18.7,RS1,S0,2009,8,0
1682,2009-08-21,957.0,0.0,0.0,0.0,0.0,0.0,18.81184027777779,RS2,S0,2009,8,0
1683,2009-08-22,1180.0,0.0,0.0,0.0,0.0,0.0,16.3,RS2,S0,2009,8,1
1684,2009-08-22,1180.0,0.0,0.0,0.0,0.0,0.0,17.12138888888889,RS2,S0,2009,8,1
1685,2009-08-23,1987.0,0.0,0.0,0.0,0.0,0.0,17.8,RS3,S0,2009,8,2
1686,2009-08-23,1987.0,0.0,0.0,0.0,0.0,0.0,18.906354166666667,RS2,S0,2009,8,2
1687,2009-08-24,1054.0,0.0,0.0,0.0,0.0,0.0,20.5,RS3,S0,2009,8,0
1688,2009-08-24,1054.0,0.0,0.0,0.0,0.0,0.0,21.305486111111115,RS3,S0,2009,8,0
1690,2009-08-25,668.0,0.0,0.0,0.0,0.0,0.0,19.50444444444444,RS0,S0,2009,8,0
1689,2009-08-25,668.0,0.0,0.0,0.0,0.0,0.0,19.4,RS0,S0,2009,8,0
1691,2009-08-26,611.0,0.0,0.0,0.0,0.0,0.0,18.3,RS2,S0,2009,8,0
1692,2009-08-26,611.0,0.0,0.0,0.0,0.0,0.0,18.562604166666667,RS2,S0,2009,8,0
1693,2009-08-27,758.0,0.0,0.0,0.0,0.0,0.0,21.5,RS2,S0,2009,8,0
1694,2009-08-27,758.0,0.0,0.0,0.0,0.0,0.0,21.341006944444448,RS2,S0,2009,8,0
1695,2009-08-28,744.0,0.0,0.0,0.0,0.0,0.0,18.1,RS1,S0,2009,8,0
1696,2009-08-28,744.0,0.0,0.0,0.0,0.0,0.0,18.126979166666672,RS1,S0,2009,8,0
1697,2009-08-29,1083.0,0.0,0.0,0.0,0.0,0.0,13.5,RS1,S0,2009,8,1
1698,2009-08-29,1083.0,0.0,0.0,0.0,0.0,0.0,13.839479166666667,RS2,S0,2009,8,1
1699,2009-08-30,1585.0,0.0,0.0,0.0,0.0,0.0,14.0,RS1,S0,2009,8,2
1700,2009-08-30,1585.0,0.0,0.0,0.0,0.0,0.0,13.800659722222214,RS1,S0,2009,8,2
1701,2009-08-31,740.0,0.0,0.0,0.0,0.0,0.0,19.1,RS3,S0,2009,8,0
1702,2009-08-31,740.0,0.0,0.0,0.0,0.0,0.0,18.69809027777778,RS2,S0,2009,8,0
1703,2009-09-01,790.0,0.0,0.0,0.0,0.0,0.0,20.1,RS1,S0,2009,9,0
1704,2009-09-01,790.0,0.0,0.0,0.0,0.0,0.0,19.614479166666673,RS1,S0,2009,9,0
1706,2009-09-02,539.0,0.0,0.0,0.0,0.0,0.0,16.62506944444445,RS1,S0,2009,9,0
1705,2009-09-02,539.0,0.0,0.0,0.0,0.0,0.0,16.5,RS1,S0,2009,9,0
1708,2009-09-03,591.0,0.0,0.0,0.0,0.0,0.0,15.000000000000007,RS1,S0,2009,9,0
